Timestamp,WS_ms,variable,WindDir_deg,BP_mbar
2026-07-08 12:15:28,8.64,WS_ms,,
2026-07-08 12:15:29,9.99,WS_ms,,
2026-07-08 12:15:32,8.88,WS_ms,,
2026-07-08 12:15:33,9.77,WS_ms,,
2026-07-08 12:15:40,9.48,WS_ms,,
2026-07-08 12:15:43,8.63,WS_ms,,
2026-07-08 12:15:44,8.78,WS_ms,,
2026-07-08 12:15:50,8.58,WS_ms,,
2026-07-08 12:16:32,8.35,WS_ms,,
2026-07-08 12:17:30,8.56,WS_ms,,
2026-07-08 12:17:53,8.32,WS_ms,,
2026-07-08 12:17:54,9.22,WS_ms,,
2026-07-08 12:17:55,8.95,WS_ms,,
2026-07-08 12:17:56,8.82,WS_ms,,
2026-07-08 12:17:57,8.79,WS_ms,,
2026-07-08 12:17:58,8.56,WS_ms,,
2026-07-08 12:18:04,8.79,WS_ms,,
2026-07-08 12:18:05,9.79,WS_ms,,
2026-07-08 12:18:06,8.89,WS_ms,,
2026-07-08 12:18:07,9.07,WS_ms,,
2026-07-08 12:18:08,8.34,WS_ms,,
2026-07-08 12:18:26,9.26,WS_ms,,
2026-07-08 12:18:27,9.3,WS_ms,,
2026-07-08 12:18:28,9.16,WS_ms,,
2026-07-08 12:18:29,9.37,WS_ms,,
2026-07-08 12:18:30,8.8,WS_ms,,
2026-07-08 12:18:31,9.28,WS_ms,,
2026-07-08 12:18:32,9.05,WS_ms,,
2026-07-08 12:18:33,8.79,WS_ms,,
2026-07-08 12:18:37,9.3,WS_ms,,
2026-07-08 12:18:41,8.8,WS_ms,,
2026-07-08 12:18:45,9.59,WS_ms,,
2026-07-08 12:18:47,10.26,WS_ms,,
2026-07-08 12:18:48,9.92,WS_ms,,
2026-07-08 12:18:49,10.03,WS_ms,,
2026-07-08 12:18:50,9.85,WS_ms,,
2026-07-08 12:18:51,9.29,WS_ms,,
2026-07-08 12:18:52,8.41,WS_ms,,
2026-07-08 12:18:57,8.44,WS_ms,,
2026-07-08 12:19:17,8.64,WS_ms,,
2026-07-08 12:19:19,8.56,WS_ms,,
2026-07-08 12:19:28,8.62,WS_ms,,
2026-07-08 12:19:30,8.54,WS_ms,,
2026-07-08 12:19:32,9.92,WS_ms,,
2026-07-08 12:19:33,8.45,WS_ms,,
2026-07-08 12:19:35,8.84,WS_ms,,
2026-07-08 12:19:36,9.51,WS_ms,,
2026-07-08 12:19:38,8.58,WS_ms,,
2026-07-08 12:19:39,9.48,WS_ms,,
2026-07-08 12:19:42,8.29,WS_ms,,
2026-07-08 12:19:45,8.64,WS_ms,,
2026-07-08 12:19:46,8.69,WS_ms,,
2026-07-08 12:19:48,9.32,WS_ms,,
2026-07-08 12:20:10,8.28,WS_ms,,
2026-07-08 12:20:35,8.99,WS_ms,,
2026-07-08 12:20:37,8.46,WS_ms,,
2026-07-08 12:21:14,9.01,WS_ms,,
2026-07-08 12:21:15,8.55,WS_ms,,
2026-07-08 12:21:16,8.33,WS_ms,,
2026-07-08 12:22:27,8.61,WS_ms,,
2026-07-08 12:23:32,8.57,WS_ms,,
